log_price,neighborhood,yrblt,beds,rooms,fbath,hbath,tax_bill_rate,tax_bill_amount_total,bldg,lake_michigan_dist_ft,nearest_cta_stop_dist_ft,percent_age_children,percent_age_senior,percent_mobility_no_move,percent_mobility_moved_in_county,percent_mobility_moved_from_state,percent_household_family_married,percent_household_nonfamily_alone,percent_education_high_school,percent_education_bachelor,percent_education_graduate,percent_income_below_poverty_level,percent_income_household_received_snap_past_year,percent_employment_unemployed,percent_household_owner_occupied,percent_household_total_occupied_w_sel_cond,land,over_500K
13.3046849341983,JEFFERSON PARK,2011,4,8,3,1,6.89,10834.11,2400,28744.9421607757,5267.67941377602,0.276931447225245,0.159231048240842,0.90767539842462,0.0740062282469317,0.0119069426634915,0.51267336202773806,0.313725490196078,0.219159753813219,0.232004281509232,0.101150655606101,0.0993833877402974,0.0693448110951698,0.0504385964912281,0.649928263988522,0.422764227642276,4.885,1
12.4684369099977,JEFFERSON PARK,1923,2,6,1,0,6.894,4534.46,1376,32405.9669620175,7604.44674581755,0.276931447225245,0.159231048240842,0.90767539842462,0.0740062282469317,0.0119069426634915,0.51267336202773806,0.313725490196078,0.219159753813219,0.232004281509232,0.101150655606101,0.0993833877402974,0.0693448110951698,0.0504385964912281,0.649928263988522,0.422764227642276,3.75,0
12.9621946252515,JEFFERSON PARK,1910,5,7,3,0,6.894,7874.46,2716,32556.8090133473,2789.49566046969,0.210030004286327,0.175525075010716,0.829489114033197,0.148954516059496,0.0206941151110153,0.465452597750402,0.25120514193894,0.273603629146584,0.237312163311596,0.154522256875532,0.0819387089763095,0.0332083556507767,0.0555352575812934,0.594001071237279,0.404392072844135,5.25,0
13.1223633774043,IRVING PARK,1903,4,7,1,1,6.913,9627.53,1872,21438.9935561313,2116.97611236736,0.210181664554288,0.134347275031686,0.905027932960894,0.0880962612806188,0.00472711645896003,0.47574931880109,0.28991825613079,0.186681844052362,0.253557199772339,0.177859988616961,0.129217059197963,0.0822888283378747,0.0272401433691756,0.502452316076294,0.404359673024523,4.725,0
13.2454655745383,JEFFERSON PARK,1919,3,10,4,0,6.894,10390.91,2810,32037.1403040868,5963.90239868217,0.276931447225245,0.159231048240842,0.90767539842462,0.0740062282469317,0.0119069426634915,0.51267336202773806,0.313725490196078,0.219159753813219,0.232004281509232,0.101150655606101,0.0993833877402974,0.0693448110951698,0.0504385964912281,0.649928263988522,0.422764227642276,4.34,1
12.6280670555895,JEFFERSON PARK,1953,5,9,4,0,6.894,6668.98,3300,32125.4593457448,6274.61201388332,0.276931447225245,0.159231048240842,0.90767539842462,0.0740062282469317,0.0119069426634915,0.51267336202773806,0.313725490196078,0.219159753813219,0.232004281509232,0.101150655606101,0.0993833877402974,0.0693448110951698,0.0504385964912281,0.649928263988522,0.422764227642276,3.599,0
12.6974095927123,JEFFERSON PARK,1952,3,7,1,1,6.894,5442.68,1188,34988.9111600533,5296.51213302178,0.230538360532733,0.174451322453573,0.916571645762068,0.0792474344355758,0.00209045990117826,0.441115702479339,0.284607438016529,0.236269430051813,0.221761658031088,0.0844559585492228,0.130557118739449,0.130165289256198,0.0337159253945481,0.817665289256198,0.288739669421488,5.294,0
12.1547793511426,JEFFERSON PARK,1959,4,7,4,1,6.89,5638.64,2780,32706.6551730863,6526.00389987712,0.276931447225245,0.159231048240842,0.90767539842462,0.0740062282469317,0.0119069426634915,0.51267336202773806,0.313725490196078,0.219159753813219,0.232004281509232,0.101150655606101,0.0993833877402974,0.0693448110951698,0.0504385964912281,0.649928263988522,0.422764227642276,2.6,0
12.5741819670946,JEFFERSON PARK,1961,2,4,1,0,6.894,5308.31,983,34707.5722890537,6569.26375467567,0.230538360532733,0.174451322453573,0.916571645762068,0.0792474344355758,0.00209045990117826,0.441115702479339,0.284607438016529,0.236269430051813,0.221761658031088,0.0844559585492228,0.130557118739449,0.130165289256198,0.0337159253945481,0.817665289256198,0.288739669421488,5.58,0
12.9645392922108,JEFFERSON PARK,1948,3,6,1,1,6.894,7027.88,1889,29800.2903679596,5517.42639030057,0.276931447225245,0.159231048240842,0.90767539842462,0.0740062282469317,0.0119069426634915,0.51267336202773806,0.313725490196078,0.219159753813219,0.232004281509232,0.101150655606101,0.0993833877402974,0.0693448110951698,0.0504385964912281,0.649928263988522,0.422764227642276,7.63,0
12.6603279178078,JEFFERSON PARK,1951,2,4,1,0,6.894,5010.08,777,32306.2214394766,5332.30631340904,0.234894991922456,0.1718901453958,0.898205546492659,0.068515497553018,0.0120717781402936,0.49789029535865,0.338396624472574,0.301565995525727,0.23668903803132,0.148993288590604,0.0749596122778675,0.109704641350211,0.0584170854271357,0.59746835443038,0.287763713080169,3.72,0
12.7798730684576,JEFFERSON PARK,1926,2,5,1,0,6.894,5847.49,897,31414.604182788,6889.73613713761,0.276931447225245,0.159231048240842,0.90767539842462,0.0740062282469317,0.0119069426634915,0.51267336202773806,0.313725490196078,0.219159753813219,0.232004281509232,0.101150655606101,0.0993833877402974,0.0693448110951698,0.0504385964912281,0.649928263988522,0.422764227642276,3.75,0
12.8916915596693,JEFFERSON PARK,1922,4,8,2,0,6.894,5460.46,2116,30542.279662128,4609.05257165922,0.276931447225245,0.159231048240842,0.90767539842462,0.0740062282469317,0.0119069426634915,0.51267336202773806,0.313725490196078,0.219159753813219,0.232004281509232,0.101150655606101,0.0993833877402974,0.0693448110951698,0.0504385964912281,0.649928263988522,0.422764227642276,3.75,0
12.8479265317026,JEFFERSON PARK,1980,2,4,1,0,6.894,3312.29,760,35462.8887717391,6504.73730968625,0.230538360532733,0.174451322453573,0.916571645762068,0.0792474344355758,0.00209045990117826,0.441115702479339,0.284607438016529,0.236269430051813,0.221761658031088,0.0844559585492228,0.130557118739449,0.130165289256198,0.0337159253945481,0.817665289256198,0.288739669421488,3.343,0
13.1881511179423,JEFFERSON PARK,1926,5,7,3,0,6.894,6075.48,2185,31347.7980722701,7111.65734009109,0.276931447225245,0.159231048240842,0.90767539842462,0.0740062282469317,0.0119069426634915,0.51267336202773806,0.313725490196078,0.219159753813219,0.232004281509232,0.101150655606101,0.0993833877402974,0.0693448110951698,0.0504385964912281,0.649928263988522,0.422764227642276,3.75,1
13.2621253197795,IRVING PARK,1898,5,11,2,2,6.917,9164.33,2030,25106.2636924389,1427.90689844603,0.224280516043665,0.180615282831624,0.955784574468085,0.0412234042553192,0,0.435813573180703,0.3892068683565,0.165915238954013,0.252479711451758,0.246618575293057,0.0629815745393635,0.035977105478332,0.0351418002466091,0.649223221586263,0.278004905968929,4.999,1
13.1123130415508,JEFFERSON PARK,1950,3,7,1,1,6.894,6816.44,1408,28773.679361627,3098.99960314388,0.212662032688334,0.15404846890851,0.91611185086551306,0.0570667681186989,0.00989157314057447,0.595505617977528,0.225280898876405,0.257713707637835,0.245068285280728,0.137835103692463,0.0772727272727273,0.0955056179775281,0.0505473277527366,0.748314606741573,0.315168539325843,5.16,0
13.0103138735957,JEFFERSON PARK,1956,6,12,3,0,6.894,4443.39,2981,31418.1803123642,6333.69805407341,0.276931447225245,0.159231048240842,0.90767539842462,0.0740062282469317,0.0119069426634915,0.51267336202773806,0.313725490196078,0.219159753813219,0.232004281509232,0.101150655606101,0.0993833877402974,0.0693448110951698,0.0504385964912281,0.649928263988522,0.422764227642276,4.077,0
12.6115377536383,JEFFERSON PARK,1926,2,4,1,0,6.894,6031.08,1078,29381.4125429671,2036.56393778763,0.212662032688334,0.15404846890851,0.91611185086551306,0.0570667681186989,0.00989157314057447,0.595505617977528,0.225280898876405,0.257713707637835,0.245068285280728,0.137835103692463,0.0772727272727273,0.0955056179775281,0.0505473277527366,0.748314606741573,0.315168539325843,3.937,0
12.9480099902596,IRVING PARK,1921,3,6,2,0,6.913,6020.39,1156,20852.7335558186,2716.60871412474,0.210181664554288,0.134347275031686,0.905027932960894,0.0880962612806188,0.00472711645896003,0.47574931880109,0.28991825613079,0.186681844052362,0.253557199772339,0.177859988616961,0.129217059197963,0.0822888283378747,0.0272401433691756,0.502452316076294,0.404359673024523,4.725,0
11.9953516142145,JEFFERSON PARK,1947,3,5,1,6,6.894,6903.17,1246,35178.3211707006,6473.07255660639,0.230538360532733,0.174451322453573,0.916571645762068,0.0792474344355758,0.00209045990117826,0.441115702479339,0.284607438016529,0.236269430051813,0.221761658031088,0.0844559585492228,0.130557118739449,0.130165289256198,0.0337159253945481,0.817665289256198,0.288739669421488,6.22,0
11.9283409039316,JEFFERSON PARK,1888,3,5,1,1,6.894,6922.4,1528,34270.840706183,4966.50523341527,0.230538360532733,0.174451322453573,0.916571645762068,0.0792474344355758,0.00209045990117826,0.441115702479339,0.284607438016529,0.236269430051813,0.221761658031088,0.0844559585492228,0.130557118739449,0.130165289256198,0.0337159253945481,0.817665289256198,0.288739669421488,3.72,0
12.3458345879053,JEFFERSON PARK,1924,3,5,1,0,6.894,6570.05,1230,32721.0928446011,2929.773643106,0.210030004286327,0.175525075010716,0.829489114033197,0.148954516059496,0.0206941151110153,0.465452597750402,0.25120514193894,0.273603629146584,0.237312163311596,0.154522256875532,0.0819387089763095,0.0332083556507767,0.0555352575812934,0.594001071237279,0.404392072844135,4.166,0
13.0657930259159,JEFFERSON PARK,1924,2,6,1,0,6.894,7031.54,1866,31359.1424227518,7673.87962878376,0.276931447225245,0.159231048240842,0.90767539842462,0.0740062282469317,0.0119069426634915,0.51267336202773806,0.313725490196078,0.219159753813219,0.232004281509232,0.101150655606101,0.0993833877402974,0.0693448110951698,0.0504385964912281,0.649928263988522,0.422764227642276,3.75,0
12.8609986132699,JEFFERSON PARK,1925,6,12,2,0,6.894,6054.17,2128,32455.0247618675,6225.2446730932,0.276931447225245,0.159231048240842,0.90767539842462,0.0740062282469317,0.0119069426634915,0.51267336202773806,0.313725490196078,0.219159753813219,0.232004281509232,0.101150655606101,0.0993833877402974,0.0693448110951698,0.0504385964912281,0.649928263988522,0.422764227642276,3.54,0
13.634588022084,IRVING PARK,1916,5,9,4,0,6.913,6689.92,2320,16334.9227342031,3987.58191093383,0.206961178045515,0.0886211512717537,0.882721088435374,0.0892517006802721,0.00299319727891157,0.462387853692202,0.248447204968944,0.207796984185362,0.287605737403457,0.13975726369989,0.069611780455154,0.05175983436853,0.0162454873646209,0.46031746031746,0.405797101449275,3.125,1
12.5098740998618,JEFFERSON PARK,1918,3,5,1,0,6.894,6487.39,1479,33328.7306264306,3970.33084553784,0.210030004286327,0.175525075010716,0.829489114033197,0.148954516059496,0.0206941151110153,0.465452597750402,0.25120514193894,0.273603629146584,0.237312163311596,0.154522256875532,0.0819387089763095,0.0332083556507767,0.0555352575812934,0.594001071237279,0.404392072844135,3.72,0
12.3013828253345,JEFFERSON PARK,1923,4,6,1,1,6.894,5460.12,1411,32421.414289449,7282.59311087484,0.276931447225245,0.159231048240842,0.90767539842462,0.0740062282469317,0.0119069426634915,0.51267336202773806,0.313725490196078,0.219159753813219,0.232004281509232,0.101150655606101,0.0993833877402974,0.0693448110951698,0.0504385964912281,0.649928263988522,0.422764227642276,3.75,0
12.9190224533863,IRVING PARK,1912,4,7,4,1,7.266,6385.07,2650,17588.7242147063,4319.16075466383,0.206961178045515,0.0886211512717537,0.882721088435374,0.0892517006802721,0.00299319727891157,0.462387853692202,0.248447204968944,0.207796984185362,0.287605737403457,0.13975726369989,0.069611780455154,0.05175983436853,0.0162454873646209,0.46031746031746,0.405797101449275,3.175,0
12.947176309511,IRVING PARK,1904,5,11,3,0,6.913,6641.66,2174,18813.1451455976,2531.92177747666,0.254540930579746,0.0905697934809654,0.916793120890238,0.0518462316641376,0.0126454223571067,0.466564181398924,0.192928516525749,0.225259915286869,0.24374278013092,0.112437427801309,0.0943020651903459,0.211375864719447,0.0477651183172656,0.424289008455035,0.454265949269793,4.677,0
12.4292161968444,JEFFERSON PARK,1924,4,6,2,0,6.894,5975.51,2012,32543.2740373328,2750.31199843268,0.210030004286327,0.175525075010716,0.829489114033197,0.148954516059496,0.0206941151110153,0.465452597750402,0.25120514193894,0.273603629146584,0.237312163311596,0.154522256875532,0.0819387089763095,0.0332083556507767,0.0555352575812934,0.594001071237279,0.404392072844135,3.75,0
12.8505546541088,JEFFERSON PARK,1923,6,12,2,0,6.894,7429.46,2400,31038.7969820292,3530.81836129656,0.212662032688334,0.15404846890851,0.91611185086551306,0.0570667681186989,0.00989157314057447,0.595505617977528,0.225280898876405,0.257713707637835,0.245068285280728,0.137835103692463,0.0772727272727273,0.0955056179775281,0.0505473277527366,0.748314606741573,0.315168539325843,3.75,0
12.6612449575158,JEFFERSON PARK,1952,3,5,1,1,6.894,4931.76,924,35244.980346768,6314.40265293432,0.230538360532733,0.174451322453573,0.916571645762068,0.0792474344355758,0.00209045990117826,0.441115702479339,0.284607438016529,0.236269430051813,0.221761658031088,0.0844559585492228,0.130557118739449,0.130165289256198,0.0337159253945481,0.817665289256198,0.288739669421488,4.29,0
12.5776362019627,JEFFERSON PARK,1945,3,6,1,1,6.894,5665.35,1650,36579.3729718141,6837.49765688361,0.230538360532733,0.174451322453573,0.916571645762068,0.0792474344355758,0.00209045990117826,0.441115702479339,0.284607438016529,0.236269430051813,0.221761658031088,0.0844559585492228,0.130557118739449,0.130165289256198,0.0337159253945481,0.817665289256198,0.288739669421488,4.705,0
12.7938593104323,JEFFERSON PARK,1925,4,6,1,1,6.894,5268.88,990,35527.884745813,6800.30809852627,0.230538360532733,0.174451322453573,0.916571645762068,0.0792474344355758,0.00209045990117826,0.441115702479339,0.284607438016529,0.236269430051813,0.221761658031088,0.0844559585492228,0.130557118739449,0.130165289256198,0.0337159253945481,0.817665289256198,0.288739669421488,4.56,0
13.2707833825226,IRVING PARK,1899,3,6,2,0,6.913,7501.3,1423,20252.520260848,2740.15399983365,0.235988200589971,0.106999195494771,0.861938278289118,0.118841364374662,0,0.401459854014599,0.230656934306569,0.286003236245955,0.22046925566343,0.0910194174757282,0.127916331456154,0.145255474452555,0.055475156777617,0.430656934306569,0.405839416058394,4.725,1
12.1547793511426,JEFFERSON PARK,1922,2,5,1,1,6.894,3819.55,858,30905.1679301189,4445.80074393357,0.276931447225245,0.159231048240842,0.90767539842462,0.0740062282469317,0.0119069426634915,0.51267336202773806,0.313725490196078,0.219159753813219,0.232004281509232,0.101150655606101,0.0993833877402974,0.0693448110951698,0.0504385964912281,0.649928263988522,0.422764227642276,4.687,0
12.8426494746017,JEFFERSON PARK,1951,2,5,1,0,6.894,5644.19,1152,28559.3954597288,2733.18131613375,0.212662032688334,0.15404846890851,0.91611185086551306,0.0570667681186989,0.00989157314057447,0.595505617977528,0.225280898876405,0.257713707637835,0.245068285280728,0.137835103692463,0.0772727272727273,0.0955056179775281,0.0505473277527366,0.748314606741573,0.315168539325843,2.43,0
12.6410965558799,JEFFERSON PARK,1963,2,4,1,0,6.894,4745.07,1000,32794.1715496276,7458.55367220211,0.276931447225245,0.159231048240842,0.90767539842462,0.0740062282469317,0.0119069426634915,0.51267336202773806,0.313725490196078,0.219159753813219,0.232004281509232,0.101150655606101,0.0993833877402974,0.0693448110951698,0.0504385964912281,0.649928263988522,0.422764227642276,3.325,0
12.5425448821514,JEFFERSON PARK,1919,3,6,1,0,6.894,4998.49,1353,28374.6115639364,1843.30249028809,0.212662032688334,0.15404846890851,0.91611185086551306,0.0570667681186989,0.00989157314057447,0.595505617977528,0.225280898876405,0.257713707637835,0.245068285280728,0.137835103692463,0.0772727272727273,0.0955056179775281,0.0505473277527366,0.748314606741573,0.315168539325843,3.78,0
13.2533916398107,IRVING PARK,1927,12,24,6,0,6.913,12851.34,5904,19714.0437787175,2840.0995682617,0.235988200589971,0.106999195494771,0.861938278289118,0.118841364374662,0,0.401459854014599,0.230656934306569,0.286003236245955,0.22046925566343,0.0910194174757282,0.127916331456154,0.145255474452555,0.055475156777617,0.430656934306569,0.405839416058394,4.504,1
12.594730635322,JEFFERSON PARK,1961,3,5,1,0,6.894,4773.68,1117,30316.3459645221,6051.61071540552,0.276931447225245,0.159231048240842,0.90767539842462,0.0740062282469317,0.0119069426634915,0.51267336202773806,0.313725490196078,0.219159753813219,0.232004281509232,0.101150655606101,0.0993833877402974,0.0693448110951698,0.0504385964912281,0.649928263988522,0.422764227642276,5.208,0
12.5135573452781,JEFFERSON PARK,1922,2,5,1,0,6.894,3886.49,1044,29347.4590709101,2491.15770628092,0.212662032688334,0.15404846890851,0.91611185086551306,0.0570667681186989,0.00989157314057447,0.595505617977528,0.225280898876405,0.257713707637835,0.245068285280728,0.137835103692463,0.0772727272727273,0.0955056179775281,0.0505473277527366,0.748314606741573,0.315168539325843,3.09,0
12.7352292259809,JEFFERSON PARK,1956,3,5,1,0,6.894,5408.48,1000,32088.815694249,8124.03110732816,0.276931447225245,0.159231048240842,0.90767539842462,0.0740062282469317,0.0119069426634915,0.51267336202773806,0.313725490196078,0.219159753813219,0.232004281509232,0.101150655606101,0.0993833877402974,0.0693448110951698,0.0504385964912281,0.649928263988522,0.422764227642276,4.639,0
12.7656884334656,JEFFERSON PARK,1908,3,8,2,0,6.894,4857.72,1760,34509.5727207805,5025.3412321885,0.230538360532733,0.174451322453573,0.916571645762068,0.0792474344355758,0.00209045990117826,0.441115702479339,0.284607438016529,0.236269430051813,0.221761658031088,0.0844559585492228,0.130557118739449,0.130165289256198,0.0337159253945481,0.817665289256198,0.288739669421488,5.845,0
12.8479265317026,JEFFERSON PARK,1925,4,7,2,0,6.894,6063.96,1636,31792.0009588264,7447.39777159846,0.276931447225245,0.159231048240842,0.90767539842462,0.0740062282469317,0.0119069426634915,0.51267336202773806,0.313725490196078,0.219159753813219,0.232004281509232,0.101150655606101,0.0993833877402974,0.0693448110951698,0.0504385964912281,0.649928263988522,0.422764227642276,3.75,0
12.709647042582,JEFFERSON PARK,1930,3,6,1,1,6.894,2168.65,1544,31755.0131660363,8885.61305299304,0.276931447225245,0.159231048240842,0.90767539842462,0.0740062282469317,0.0119069426634915,0.51267336202773806,0.313725490196078,0.219159753813219,0.232004281509232,0.101150655606101,0.0993833877402974,0.0693448110951698,0.0504385964912281,0.649928263988522,0.422764227642276,4.309,0
13.3046682673927,JEFFERSON PARK,2005,4,8,3,1,6.894,12039.13,2780,35489.7992113581,5981.59602946305,0.230538360532733,0.174451322453573,0.916571645762068,0.0792474344355758,0.00209045990117826,0.441115702479339,0.284607438016529,0.236269430051813,0.221761658031088,0.0844559585492228,0.130557118739449,0.130165289256198,0.0337159253945481,0.817665289256198,0.288739669421488,4.092,1
12.757080058929,JEFFERSON PARK,1950,3,5,1,0,6.894,5557.6,1132,31346.0823174539,7909.42613988992,0.276931447225245,0.159231048240842,0.90767539842462,0.0740062282469317,0.0119069426634915,0.51267336202773806,0.313725490196078,0.219159753813219,0.232004281509232,0.101150655606101,0.0993833877402974,0.0693448110951698,0.0504385964912281,0.649928263988522,0.422764227642276,3.75,0
12.9715404876697,JEFFERSON PARK,1924,6,13,3,2,6.894,6369.99,2590,31285.2404170409,6458.66962579758,0.276931447225245,0.159231048240842,0.90767539842462,0.0740062282469317,0.0119069426634915,0.51267336202773806,0.313725490196078,0.219159753813219,0.232004281509232,0.101150655606101,0.0993833877402974,0.0693448110951698,0.0504385964912281,0.649928263988522,0.422764227642276,3.75,0
12.2783933071098,JEFFERSON PARK,1924,2,4,1,0,6.894,6662.29,1448,31360.7712698954,8060.9049720655,0.276931447225245,0.159231048240842,0.90767539842462,0.0740062282469317,0.0119069426634915,0.51267336202773806,0.313725490196078,0.219159753813219,0.232004281509232,0.101150655606101,0.0993833877402974,0.0693448110951698,0.0504385964912281,0.649928263988522,0.422764227642276,3.75,0
12.8212582846204,JEFFERSON PARK,1924,2,4,1,0,6.894,6662.29,1448,31360.7712698954,8060.9049720655,0.276931447225245,0.159231048240842,0.90767539842462,0.0740062282469317,0.0119069426634915,0.51267336202773806,0.313725490196078,0.219159753813219,0.232004281509232,0.101150655606101,0.0993833877402974,0.0693448110951698,0.0504385964912281,0.649928263988522,0.422764227642276,3.75,0
13.0103138735957,JEFFERSON PARK,1951,3,6,1,1,6.894,5556.36,1536,35715.0569428922,6552.54831196101,0.230538360532733,0.174451322453573,0.916571645762068,0.0792474344355758,0.00209045990117826,0.441115702479339,0.284607438016529,0.236269430051813,0.221761658031088,0.0844559585492228,0.130557118739449,0.130165289256198,0.0337159253945481,0.817665289256198,0.288739669421488,3.72,0
12.7337553863626,JEFFERSON PARK,1952,4,6,2,0,6.894,6125.46,1534,30000.0827010017,2293.66043389888,0.212662032688334,0.15404846890851,0.91611185086551306,0.0570667681186989,0.00989157314057447,0.595505617977528,0.225280898876405,0.257713707637835,0.245068285280728,0.137835103692463,0.0772727272727273,0.0955056179775281,0.0505473277527366,0.748314606741573,0.315168539325843,4.05,0
12.6288765639148,JEFFERSON PARK,1950,4,6,1,1,6.894,5962.34,1760,35314.2001696694,5866.26429318403,0.230538360532733,0.174451322453573,0.916571645762068,0.0792474344355758,0.00209045990117826,0.441115702479339,0.284607438016529,0.236269430051813,0.221761658031088,0.0844559585492228,0.130557118739449,0.130165289256198,0.0337159253945481,0.817665289256198,0.288739669421488,4.092,0
12.4799093111599,IRVING PARK,1964,3,4,1,0,6.917,4149.92,1200,23284.1438207784,2597.58619377483,0.128547105561862,0.165153234960272,0.795859689476711,0.136572742955722,0.046578493387004,0.30939524838013,0.541576673866091,0.130479806696583,0.304798066965827,0.177424922333448,0.089039083161916,0.0685745140388769,0.0260416666666667,0.463282937365011,0.282937365010799,1.04,0
12.2548628096996,JEFFERSON PARK,1921,2,6,3,0,6.894,6912.61,1000,31664.2908379564,6505.58938998383,0.276931447225245,0.159231048240842,0.90767539842462,0.0740062282469317,0.0119069426634915,0.51267336202773806,0.313725490196078,0.219159753813219,0.232004281509232,0.101150655606101,0.0993833877402974,0.0693448110951698,0.0504385964912281,0.649928263988522,0.422764227642276,3.72,0
12.8992198260901,JEFFERSON PARK,1924,3,6,1,1,6.894,5783.1,1510,31493.1913551864,7028.77709530294,0.276931447225245,0.159231048240842,0.90767539842462,0.0740062282469317,0.0119069426634915,0.51267336202773806,0.313725490196078,0.219159753813219,0.232004281509232,0.101150655606101,0.0993833877402974,0.0693448110951698,0.0504385964912281,0.649928263988522,0.422764227642276,3.99,0
